SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532301,TATA COFFEE ,A ,Q,114.00,114.25,111.05,111.30,111.30,113.70,1841,104811,11817006.00,
532304,KJMCCORP    ,X ,Q,14.30,15.05,14.30,15.05,15.05,15.05,2,350,5230.00,
532305,IND-SWIFT LA,B ,Q,70.10,70.10,69.00,69.65,69.65,70.00,89,7416,516857.00,
532307,MELSTAR INFO,Z ,Q,1.85,1.85,1.78,1.85,1.85,1.86,22,15086,27309.00,
532309,GEPIL       ,A ,Q,295.00,296.50,288.60,290.70,292.40,288.60,581,25831,7563176.00,
532310,SHREE RAMA  ,B ,Q,8.51,9.35,8.50,8.96,8.64,8.01,337,58679,530137.00,
532313,MAHINDRALIFE,A ,Q,415.55,462.00,411.90,457.15,454.00,407.30,1636,26202,11576995.00,
532320,VAARAD      ,X ,Q,3.66,3.66,3.65,3.65,3.65,4.00,5,5270,19288.00,
532321,CADILA HEALT,A ,Q,482.00,488.85,472.00,475.40,475.00,479.15,11616,636638,305738398.00,
532323,SHIVA CEMENT,X ,Q,22.50,23.50,22.40,22.80,23.00,21.70,959,277922,6359657.00,
532324,CINEVISTA   ,B ,Q,5.90,6.16,5.90,5.96,5.96,6.00,4,1131,6681.00,
532326,INTENS TECH ,B ,Q,40.20,41.35,39.60,40.30,39.75,39.40,140,10410,422653.00,
532329,DANLAW TECH.,XT,Q,125.45,127.40,123.00,127.40,127.40,121.40,49,6381,805709.00,
532331,AJANTA PHARM,A ,Q,1819.20,1825.00,1797.00,1813.60,1810.00,1811.45,425,5029,9102210.00,
532333,HB PORTFOLIO,X ,Q,18.55,18.60,17.50,17.55,17.50,18.55,27,1419,26071.00,
532334,HB ESTATE DE,X ,Q,10.02,10.95,10.02,10.26,10.26,10.50,28,1453,14892.00,
532339,COMPUCOM SOF,B ,Q,9.13,9.14,8.86,9.06,9.13,8.99,44,18799,170554.00,
532341,IZMO        ,B ,Q,47.30,47.60,46.10,47.20,46.10,47.50,120,3034,142634.00,
532343,TVS MOTOR L ,A ,Q,650.00,654.00,622.20,628.20,628.20,653.20,5310,177015,112357965.00,
532344,SOFTSOL (I) ,X ,Q,61.00,63.00,61.00,63.00,63.00,59.55,8,752,46627.00,
532345,GATI LTD.   ,A ,Q,99.00,101.60,94.10,95.55,95.55,97.50,1173,134196,13230763.00,
532348,SUBEX LTX   ,B ,Q,25.70,25.75,24.50,24.65,24.65,25.10,1258,615165,15369787.00,
532349,TRANSPORT CO,A ,Q,255.70,258.35,255.50,256.50,256.45,255.00,181,2091,536383.00,
532350,PADMALAYA TE,Z ,Q,2.50,2.57,2.37,2.48,2.45,2.48,22,8148,20279.00,
532351,AKSH OPTIFIB,B ,Q,7.10,7.16,6.95,6.99,6.99,7.10,45,21604,151625.00,
532356,TRIVENI ENGG,A ,Q,76.50,76.50,72.30,72.95,72.50,75.40,313,44311,3286439.00,
532357,MUKTA ARTS  ,B ,Q,31.65,31.70,31.30,31.30,31.30,31.80,11,259,8114.00,
532359,HITKIT GLOB ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.50,20,9257,4535.00,
532365,DYNACONS SYS,B ,Q,59.85,63.00,56.55,57.80,57.80,59.35,234,8557,505452.00,
532366,PNB GILTS   ,B ,Q,52.30,56.45,50.55,56.45,56.45,47.05,4152,1273248,70473314.00,
532368,BCG         ,B ,Q,7.40,7.40,6.91,7.18,7.15,7.26,1629,741586,5313156.00,
532369,RAMCO INDS. ,A ,Q,238.00,238.95,237.00,237.00,237.00,236.55,40,1600,380285.00,
532370,RAMCO  SYSTM,A ,Q,663.00,663.00,633.65,638.90,642.10,643.15,486,7950,5090467.00,
532371,TATA TELESER,T ,Q,22.10,22.10,22.10,22.10,22.10,21.05,2018,1670417,36916215.00,
532372,VIRINCHI    ,X ,Q,44.00,44.60,41.50,42.55,42.55,43.95,192,41823,1798318.00,
532373,WEPSOLN     ,X ,Q,21.85,22.00,20.45,21.85,21.85,20.45,77,13215,281546.00,
532374,STER TECH   ,A ,Q,177.00,178.35,174.00,175.60,175.60,176.40,2225,103972,18331808.00,
532375,TIPSINDUSTR ,T ,Q,358.50,372.40,358.50,365.00,365.00,365.00,12,439,158876.00,
532376,MRO-TEK     ,T ,Q,21.60,21.70,21.60,21.70,21.70,22.00,5,350,7582.00,
532378,UNIVERSAL A ,X ,Q,0.76,0.76,0.73,0.76,0.76,0.76,8,2139,1595.00,
532379,FIRSTOBJ    ,X ,Q,5.25,5.50,5.25,5.50,5.50,5.25,11,552,2935.00,
532380,BABA ARTS   ,X ,Q,10.00,10.00,8.37,9.42,9.44,9.70,39,2923,27701.00,
532382,BALAJI TELE.,A ,Q,64.65,64.65,62.50,62.55,62.95,63.40,70,4380,276579.00,
532384,TYCHE INDS  ,X ,Q,226.00,230.00,221.20,222.65,223.00,224.00,190,14994,3376058.00,
532386,CALIFORN.SOF,B ,Q,9.21,9.50,8.63,9.40,9.50,9.05,259,18415,172597.00,
532387,PRITISHN COM,B ,Q,20.15,20.15,19.05,19.05,19.05,20.10,16,621,12312.00,
532388,INDIAN OVER.,A ,Q,11.91,12.40,11.36,11.45,11.45,11.80,1743,1637233,19439422.00,
532390,TAJ GVK HOTL,A ,Q,134.10,135.40,132.50,133.00,133.00,133.85,692,22525,3024353.00,
532391,OPTO CIRCUIT,B ,Q,5.01,5.10,4.85,5.00,4.99,4.96,257,89720,448850.00,
532392,CREATIVE EYE,B ,Q,3.02,3.02,2.95,2.95,2.95,3.10,11,2320,6991.00,
532395,AXISCADES   ,B ,Q,53.10,55.30,53.00,53.70,53.50,53.60,142,4598,247176.00,
532398,UMESL       ,T ,Q,8.25,8.25,7.47,7.47,7.47,7.86,369,158638,1259542.00,
532400,BSOFT       ,A ,Q,273.50,274.55,263.80,271.60,271.60,269.35,2134,99126,26772994.00,
532404,SAVEN TECHNO,X ,Q,43.20,43.40,39.75,41.35,41.40,41.75,148,16881,685747.00,
532406,AVANTEL LTD ,X ,Q,415.20,423.00,386.00,399.85,399.85,418.65,471,8854,3594213.00,
532407,MOSCHIP     ,X ,Q,19.80,20.00,18.50,18.50,18.50,19.45,226,298649,5556250.00,
532408,MEGASOFT LTD,B ,Q,11.06,11.20,10.95,11.16,11.16,11.00,75,17563,193625.00,
532410,TRANSCORP IN,X ,Q,9.70,10.37,9.70,10.12,10.20,10.39,32,4137,41328.00,
532413,CEREBRA INTE,B ,Q,49.80,50.70,49.40,49.75,49.75,50.10,266,35801,1796406.00,
532416,MID-DAY MULT,B ,Q,5.70,5.70,5.70,5.70,5.70,5.70,1,1,5.00,
532419,SMARTLINK   ,B ,Q,88.05,88.65,87.85,88.20,88.50,87.60,9,538,47351.00,
532424,GODREJ CONS ,A ,Q,771.75,773.70,741.00,749.35,749.55,768.65,1459,37617,28411332.00,
532425,GENUSPRIME  ,X ,Q,4.11,4.11,4.11,4.11,4.11,4.03,6,3850,15823.00,
532430,BF UTILI    ,A ,Q,288.00,291.90,284.00,285.40,284.65,286.05,691,32296,9310028.00,
532432,UNITD SPR   ,B ,Q,595.50,595.50,579.05,581.25,581.25,590.05,1292,39010,22793507.00,
532435,SANINFRA    ,X ,Q,93.00,97.40,88.70,95.95,97.00,93.35,36,4617,417665.00,
532439,OLECTRA     ,B ,Q,175.45,175.45,175.45,175.45,175.45,167.10,28,4130,724608.00,
532440,MPS LTD     ,B ,Q,449.00,459.95,440.50,444.70,444.10,444.05,275,1671,752810.00,
532441,RNBOWDENIM  ,X ,Q,1.40,1.40,1.40,1.40,1.40,1.34,1,2000,2800.00,
532443,CERA SANITAR,A ,Q,3548.40,3562.05,3500.00,3546.75,3525.10,3515.40,145,302,1066516.00,
532444,T. SPIRITUAL,XT,Q,0.50,0.50,0.50,0.50,0.50,0.52,4,1730,865.00,
532454,BHARTI ARTL ,A ,Q,604.95,605.40,576.30,581.25,581.25,600.35,17477,1183057,692431581.00,
532455,SHALIMAR WIR,X ,Q,5.10,5.34,4.85,5.33,5.33,5.10,13,845,4450.00,
532456,COMPUAGE INF,B ,Q,15.25,16.00,15.00,15.30,15.40,15.15,454,107591,1669610.00,
532457,GULSHAN POLY,B ,Q,99.90,99.90,95.80,95.80,95.80,98.90,136,9855,957687.00,
532459,FAZE3AUTO   ,X ,Q,58.00,59.00,55.25,56.10,56.10,55.95,29,4573,260728.00,
532460,PONNI SUG(ER,B ,Q,160.05,168.75,150.05,151.15,151.00,158.45,137,2630,411689.00,
532461,PUNJAB NATIO,A ,Q,41.45,42.75,39.70,40.10,40.10,40.50,22119,18209263,753916000.00,
532466,ORACLE FIN  ,A ,Q,3312.00,3320.00,3280.40,3292.00,3290.00,3303.25,426,1527,5038443.00,
532468,KAMAHOLDING ,A ,Q,6120.85,6250.00,5997.70,6000.25,5997.70,6157.80,52,217,1322131.00,
532475,APTECH LTD  ,A ,Q,224.40,225.00,213.70,215.95,215.95,221.35,1096,89883,19491048.00,
532477,UNION BANK L,A ,Q,34.95,36.30,33.70,34.70,34.70,34.55,3682,1881784,66740499.00,
532478,UNITED BREWA,A ,Q,1288.20,1328.45,1273.15,1277.10,1277.75,1289.05,2623,48881,63401520.00,
532479,ISMT LTD    ,B ,Q,11.19,11.84,10.72,11.67,11.67,11.28,181,56937,653429.00,
532481,NOIDA-TOLL B,B ,Q,5.90,5.90,5.70,5.81,5.81,5.81,48,12369,71960.00,
532482,GRANULES (I),A ,Q,363.00,363.00,335.55,336.75,336.75,347.35,1514,52779,17988049.00,
532483,CANARA BANK ,A ,Q,165.00,172.10,158.00,160.80,160.80,162.20,27509,4630389,762457048.00,
532485,BALMER LA.IN,B ,Q,407.00,407.00,402.00,403.15,402.15,403.05,219,6931,2803879.00,
532486,POKARNA LTD ,B ,Q,241.00,250.00,232.20,239.00,239.55,232.45,971,39626,9375222.00,
532488,DIVI'S LAB. ,A ,Q,3714.95,3856.00,3667.65,3819.75,3819.75,3678.85,6480,76700,288606541.00,
532493,ASTRA MICRO ,A ,Q,121.75,121.80,119.15,120.55,121.80,120.85,139,9481,1144436.00,
532497,RADICOKHAIT ,A ,Q,526.00,535.90,507.95,513.05,515.00,524.60,1250,92511,48628159.00,
532498,SHRMCITYUN  ,A ,Q,1419.00,1440.00,1361.20,1409.75,1411.70,1414.45,759,3871,5394939.00,
532500,MARUTISUZUK ,A ,Q,7730.00,7735.00,7462.00,7494.50,7494.50,7639.90,6477,40357,304563005.00,
532503,RAJAPAMILLS ,X ,Q,740.00,772.00,722.00,747.50,752.00,731.55,230,6317,4731086.00,
532504,NAVIN FLUORI,A ,Q,2519.35,2533.40,2484.15,2521.55,2524.70,2510.50,1452,10107,25376099.00,
532505,UCOBANK     ,A ,Q,13.46,14.16,13.25,13.31,13.31,13.41,3707,1805632,24866475.00,
532507,BAG FIL MED ,B ,Q,3.00,3.00,2.75,2.78,2.79,2.86,1295,59041,166097.00,
532508,JSL         ,A ,Q,81.25,82.65,75.35,76.35,76.35,78.20,1237,222450,17448765.00,
532509,SUPRAJIT ENG,A ,Q,211.35,228.20,211.35,225.75,225.75,214.85,936,30443,6810102.00,
532513,TVSELE      ,B ,Q,129.90,129.90,120.80,123.75,123.05,124.15,463,16714,2085947.00,
532514,INDRA GAS   ,A ,Q,548.00,550.00,535.40,536.85,538.25,545.20,1255,50125,27115148.00,
532515,TV TODAY    ,A ,Q,252.95,252.95,242.80,244.35,242.95,250.85,152,2643,653446.00,
532521,PALRED      ,T ,Q,84.80,84.90,78.00,80.60,80.60,80.90,123,9090,752478.00,
532522,PETRONET LNG,A ,Q,253.50,253.50,242.85,243.65,243.65,250.30,1508,104453,25744787.00,
532523,BIOCON LTD. ,A ,Q,417.90,417.90,398.80,407.25,407.25,409.65,8086,1032064,419007893.00,
532524,PTC INDIA   ,A ,Q,64.85,65.25,60.95,61.55,61.55,63.95,822,138053,8687734.00,
532525,BANK MAHA   ,A ,Q,16.50,16.85,16.06,16.18,16.18,16.05,1873,1188719,19567173.00,
532527,RK FORGINGS ,A ,Q,562.70,562.70,538.50,540.10,544.50,562.55,286,2097,1139527.00,
532528,DATAM GLOB  ,B ,Q,118.90,119.50,114.40,114.80,114.65,118.00,169,12151,1413905.00,
532529,NDTV        ,B ,Q,41.50,41.85,40.00,40.15,40.15,40.40,76,3806,156289.00,
532531,STAR        ,A ,Q,888.00,891.10,862.65,866.25,866.25,886.80,1497,59647,52053730.00,
532532,JAIPRA      ,A ,Q,7.01,7.06,6.74,6.77,6.77,6.99,4435,7814797,53278032.00,
532538,ULTRATECH CM,A ,Q,6183.00,6400.45,6121.35,6352.25,6352.25,6182.60,5476,35217,221798323.00,
532539,MINDA IND   ,A ,Q,520.00,579.40,515.70,552.05,552.05,505.40,5927,151163,82870161.00,
532540,TCS LTD.    ,A ,Q,3191.10,3200.00,3129.50,3158.05,3158.05,3187.30,6461,69573,219536662.00,
532541,COFORGE     ,A ,Q,2599.00,2599.00,2436.95,2497.45,2490.00,2547.00,1521,10318,25760626.00,
532543,GULFPETRO   ,B ,Q,43.10,44.10,42.40,42.85,43.00,43.20,279,13305,573872.00,
532548,CENTURYPLY  ,A ,Q,273.50,275.25,271.70,273.65,274.65,271.00,589,20716,5669108.00,
532553,WELENT      ,A ,Q,92.25,93.55,90.50,92.85,92.60,91.30,247,16676,1535508.00,
532555,NTPC LTD    ,A ,Q,101.00,101.95,98.25,99.65,99.65,99.05,6265,1837542,183968467.00,
532604,SALSTEEL    ,B ,Q,4.34,4.45,4.10,4.12,4.21,4.28,46,45166,193432.00,
532605,JBM AUTO    ,B ,Q,417.30,417.45,402.60,410.00,412.20,413.75,262,3487,1435120.00,
532610,DWAR SUGAR  ,A ,Q,28.00,28.35,27.70,27.75,27.75,27.85,147,43555,1217477.00,
532612,INDOCO REM  ,A ,Q,319.30,321.55,312.00,315.40,313.75,320.90,245,3985,1264826.00,
532613,VIPCLOTHNG  ,T ,Q,14.17,15.30,14.16,14.66,14.56,14.71,65,18708,272488.00,
532616,XCHANGING   ,B ,Q,80.50,80.50,76.00,76.70,77.20,79.90,286,27481,2113308.00,
532617,JETAIRWAYS  ,Z ,Q,92.10,92.10,88.10,90.75,90.75,87.75,388,35968,3305894.00,
532621,MORARJETEX  ,B ,Q,12.07,12.90,11.82,12.37,11.96,12.07,23,4066,49079.00,
532622,GATEWAY DIST,A ,Q,164.40,164.85,156.00,158.80,158.80,163.80,2055,50497,8159965.00,
532624,JINDALPH    ,B ,Q,29.50,32.55,29.50,31.20,31.05,31.00,116,4401,137464.00,
532626,PONDY OXIDES,X ,Q,224.45,230.00,220.00,222.45,222.45,224.95,261,12348,2778145.00,
532627,JPPOWER     ,B ,Q,2.80,2.83,2.73,2.74,2.74,2.80,11148,3191791,8865345.00,
532628,3I INFOTECH ,B ,Q,7.43,7.43,6.95,6.99,6.99,7.26,4753,3214661,22743466.00,
532629,MCNALLYB    ,T ,Q,9.81,9.81,9.51,9.81,9.81,9.35,175,107909,1055655.00,
532630,GOKALDAS    ,B ,Q,80.10,82.75,80.10,80.40,80.50,80.75,349,18856,1538665.00,
532633,ALLSEC TECH ,B ,Q,298.05,300.00,290.10,296.20,296.20,296.50,74,1244,365619.00,
532636,IIFL        ,A ,Q,202.00,213.00,196.30,199.15,199.15,198.30,2807,121850,24887705.00,
532637,MAN DRUGORG ,B ,Q,144.10,146.80,131.40,133.60,133.60,137.10,1013,40386,5544682.00,
532638,SHOPPER STOP,A ,Q,205.60,207.10,200.50,201.95,202.90,204.85,616,20239,4109204.00,
532640,CYBER MEDIA ,T ,Q,7.41,7.41,7.41,7.41,7.41,7.06,9,3084,22852.00,
532641,NDL         ,B ,Q,30.25,30.35,28.95,28.95,29.05,29.45,51,2236,66572.00,
532642,JSWHL       ,A ,Q,3721.00,3721.00,3700.00,3700.00,3700.00,3710.10,8,12,44515.00,
532644,JK CEMENT   ,A ,Q,2300.00,2300.00,2225.35,2237.05,2245.00,2275.60,850,5283,11866516.00,
532645,BEEYU OVERSE,XT,Q,0.70,0.70,0.67,0.67,0.67,0.70,4,5385,3706.00,
532648,YES BANK    ,A ,Q,16.80,17.45,16.75,16.90,16.90,16.25,36421,38761559,658306583.00,
532649,NECTAR LIFE ,B ,Q,21.20,21.25,20.70,20.75,20.70,21.00,90,22528,470026.00,
532650,MSP STEEL   ,B ,Q,7.38,7.38,7.19,7.22,7.20,7.03,10,819,5926.00,
532651,SPL INDS    ,B ,Q,44.00,44.00,42.30,43.40,43.40,42.50,205,21976,950448.00,
532652,KARNATAKA BK,A ,Q,66.35,70.45,66.25,67.65,67.65,65.90,2837,615790,42134148.00,
532654,MCLEOD RUSSE,B ,Q,19.20,19.20,18.65,18.65,18.65,18.60,101,21749,409276.00,
532656,FACOR ALLOYS,XT,Q,2.98,3.10,2.85,2.98,2.98,2.98,100,221293,659768.00,
532659,IDFC        ,A ,Q,44.95,45.25,42.75,43.10,43.10,43.95,1459,290353,12763379.00,
532660,VIVIMED LABS,B ,Q,16.50,16.80,16.25,16.35,16.40,16.25,119,28196,464041.00,
532661,RANE MADRAS ,B ,Q,280.00,296.00,280.00,286.10,286.10,286.85,308,2646,766857.00,
532662,HT MEDIA    ,B ,Q,17.65,17.75,16.75,17.25,17.50,17.20,122,13987,242172.00,
532663,SASKEN      ,A ,Q,835.00,837.85,812.15,814.25,814.65,831.95,243,1538,1266543.00,
532666,FCS SOFTWARE,T ,Q,0.84,0.89,0.82,0.89,0.89,0.86,579,1425409,1243299.00,
532667,SUZLONENERGY,A ,Q,6.82,6.82,6.42,6.57,6.57,7.00,6389,15274651,100731152.00,
532668,AURIONPRO SO,B ,Q,89.60,89.60,82.50,84.40,84.70,84.90,303,13812,1190751.00,
532670,RENUKA SUGAR,B ,Q,10.07,10.07,9.76,9.84,9.85,9.87,501,381257,3758598.00,
532673,KM SUGARMILL,B ,Q,10.52,10.78,10.50,10.63,10.77,10.67,98,20854,220278.00,
532674,BANNARI AMMA,B ,Q,144.00,149.95,143.15,144.10,144.00,143.90,93,1674,244626.00,
532678,BOMBAY RAYON,B ,Q,11.11,11.55,10.94,11.24,11.51,11.00,54,44752,506354.00,
532679,SORILINFRA  ,B ,Q,133.00,133.55,125.50,126.70,127.25,129.35,421,24682,3194237.00,
532683,AIAENGINEER ,A ,Q,2027.90,2067.75,1993.55,1999.95,2003.90,2040.05,235,977,1967838.00,
532684,EVEREST KANT,B ,Q,65.70,65.70,58.25,60.65,60.65,62.20,1875,213368,12994356.00,
532686,KERNEX MICRO,T ,Q,25.40,25.65,24.40,24.40,24.40,25.65,17,1191,29132.00,
532687,REPRO INDIA ,B ,Q,376.85,380.20,370.10,376.45,378.20,369.70,61,857,322906.00,
532689,PVR LTD     ,A ,Q,1515.00,1519.90,1477.00,1500.80,1500.25,1492.45,3242,79327,118755389.00,
532692,RADHA MADHAV,B ,Q,2.98,3.03,2.89,2.91,2.96,2.91,29,27230,79900.00,
532693,PUNJ LLOYD  ,Z ,Q,2.08,2.08,1.91,1.96,1.97,2.00,148,150782,301992.00,
532694,BARTRONICSIN,Z ,Q,3.00,3.11,2.90,2.90,2.90,2.98,30,10760,31706.00,
532695,CELEBRITYFAS,T ,Q,5.34,5.69,5.34,5.65,5.69,5.42,16,5229,27973.00,
532696,EDUCOMP SOLN,Z ,Q,3.07,3.18,3.07,3.16,3.16,3.23,75,34129,106231.00,
532698,NITINSPINNER,B ,Q,76.80,78.90,76.05,76.60,76.50,74.80,170,10777,833139.00,
532699,ROYALORCH   ,B ,Q,72.35,74.50,70.00,71.60,71.60,71.65,182,7920,576687.00,
532700,ENT NETWORK ,B ,Q,156.45,159.35,155.00,155.25,155.00,159.75,58,1583,248708.00,
532701,CELLA       ,Z ,Q,5.30,5.30,5.04,5.04,5.04,5.30,7,4953,25744.00,
532702,GUJ PETRONET,A ,Q,202.10,208.05,202.10,206.65,206.65,205.00,1159,79827,16512771.00,
532705,JAGRAN PRAK ,A ,Q,44.00,44.10,43.00,43.05,43.10,43.70,158,23141,1004989.00,
532706,INOX LEISURE,A ,Q,331.50,335.00,329.05,330.60,331.80,329.85,785,36188,12009749.00,
532707,DYNEMIC PRO ,B ,Q,308.85,341.85,299.20,330.85,330.85,307.15,3153,61036,19609743.00,
532710,SADBHAV ENGG,A ,Q,66.00,66.40,63.30,63.70,64.10,65.45,376,53102,3405355.00,
532712,REL COM LTD ,B ,Q,1.98,1.98,1.85,1.86,1.86,1.94,5233,7313706,13740773.00,
532713,SAKUMA EXPO ,B ,Q,6.60,6.76,6.04,6.13,6.13,6.36,557,229222,1480524.00,
532714,KEC INTERN  ,A ,Q,418.00,420.00,406.85,408.05,410.00,413.85,1428,34687,14324896.00,
532716,GILLA ARBUT ,B ,Q,51.15,51.15,46.25,48.30,48.50,46.50,124,11172,532459.00,
532717,INDOTECHTR  ,B ,Q,103.00,104.75,101.20,102.65,102.65,101.65,37,426,44253.00,
532719,BL KASHYAP  ,T ,Q,11.56,11.90,11.25,11.47,11.47,11.37,83,37618,440721.00,
532720,M&M FINANSER,A ,Q,181.90,184.45,175.65,176.95,176.95,181.75,6244,714187,127493613.00,
532721,VISA STEEL  ,B ,Q,6.90,7.06,6.83,6.83,6.83,7.15,19,8975,61964.00,
532722,NITCO TILES ,B ,Q,24.65,24.85,23.95,24.25,24.25,24.75,53,5195,126734.00,
532725,SOLAR IND   ,A ,Q,1217.75,1255.00,1210.00,1243.00,1225.75,1219.60,195,842,1038414.00,
532726,GALLAN METAL,B ,Q,42.10,42.30,41.40,41.60,41.45,42.15,26,2490,104441.00,
532728,MALU PAPER  ,B ,Q,27.10,28.00,26.75,27.00,27.00,27.80,26,1278,35015.00,
532729,UTTAM SUGAR ,B ,Q,95.75,96.45,94.50,94.70,94.60,95.05,54,1384,131601.00,
532730,STL GLOBAL  ,B ,Q,9.95,9.95,9.30,9.36,9.36,9.50,28,3130,29688.00,
532732,KEWAL KIRAN ,B ,Q,917.05,926.00,894.55,899.40,894.55,930.50,41,119,108360.00,
532733,SUN TVNET   ,A ,Q,552.50,560.70,534.65,552.95,552.95,548.75,8823,381804,209331677.00,
532734,GODAWARI POW,A ,Q,541.55,542.00,514.50,517.85,517.85,533.30,1051,21740,11403038.00,
532735,RSYSTEMINT  ,A ,Q,114.30,116.05,112.50,114.00,114.00,115.60,108,2997,342937.00,
532737,EMKAY GLOB F,B ,Q,72.70,72.70,66.00,67.05,67.05,72.70,299,8492,576626.00,
532740,LOKESH MACH ,T ,Q,39.75,42.15,38.15,38.45,38.45,40.15,40,7571,292779.00,
532741,KAMDHENU    ,B ,Q,129.70,130.25,121.00,122.95,122.95,128.50,243,8199,1016551.00,
532742,PAUSHAK LTD ,X ,Q,4100.00,4100.00,3970.00,4044.60,4095.00,4045.65,191,986,3972491.00,
532744,GTN TEXTILE ,B ,Q,5.88,6.05,5.87,6.05,6.05,6.17,5,825,4850.00,
532745,INDICAP     ,X ,Q,37.70,39.50,35.30,37.10,37.00,38.00,110,28193,1051588.00,
532746,UNITY INFRA ,Z ,Q,1.00,1.04,0.95,1.04,1.04,1.00,9,3864,3793.00,
532748,PRIME FOCUS ,B ,Q,45.95,46.30,45.25,45.75,45.55,45.95,62,743,34048.00,
532749,ALLCARGO    ,A ,Q,130.50,131.50,129.55,130.25,130.20,130.10,138,10171,1324978.00,
532751,EASUNREYRL  ,Z ,Q,1.90,1.90,1.81,1.81,1.81,1.90,5,1600,2941.00,
532754,GMR INFRASTR,A ,Q,27.10,27.10,26.00,26.15,26.15,26.75,2101,4881816,128251738.00,
532755,TECH MAH    ,A ,Q,969.25,980.40,950.20,959.50,959.50,969.25,5636,137752,132613087.00,
532756,MAHINDCIE   ,A ,Q,163.30,166.80,161.00,163.00,162.20,164.95,116,3984,648891.00,
532757,VOLTAMP TRAN,A ,Q,1252.00,1253.80,1225.30,1232.90,1226.90,1241.75,158,360,447802.00,
532759,ATLANTA     ,B ,Q,8.21,8.21,7.91,7.99,8.01,8.10,26,2589,20994.00,
532760,DEEPENR     ,B ,Q,41.80,42.75,41.15,41.40,41.80,41.80,87,6725,280361.00,
532761,HOV SERVICES,B ,Q,41.15,41.70,41.10,41.30,41.15,40.40,69,5915,243533.00,
532762,ACTION CONST,A ,Q,155.00,161.10,148.00,150.30,152.60,153.60,1863,64189,9848288.00,
532764,GEECEE      ,B ,Q,90.10,92.70,89.20,90.10,90.10,91.20,163,6615,603676.00,
532766,RICHA IND   ,Z ,Q,0.87,0.88,0.86,0.86,0.86,0.87,10,2852,2504.00,
532767,GAYATRI PROJ,B ,Q,44.15,48.55,42.05,43.05,43.05,44.15,3410,1020327,47162971.00,
532768,FIEM INDS   ,B ,Q,640.50,645.55,617.25,620.80,620.80,638.50,332,4033,2532776.00,
532771,JHS SVEN    ,B ,Q,32.80,32.80,31.35,32.65,32.65,31.25,236,38725,1255256.00,
532772,DCBBANK     ,A ,Q,116.30,122.30,114.40,115.35,115.35,116.00,1446,160162,18959669.00,
532773,GLOBAL VECT ,Z ,Q,46.00,49.80,46.00,47.70,47.70,48.10,36,1684,79206.00,
532774,INSPIRISYS  ,B ,Q,34.60,36.60,33.30,34.10,33.30,35.35,88,6083,214596.00,
532775,GTL INFRAST ,B ,Q,1.22,1.22,1.13,1.13,1.13,1.18,1563,9008209,10592302.00,
532776,SHIVAM AUTO ,B ,Q,22.75,23.00,21.10,21.25,21.25,22.20,91,17970,393206.00,
532777,INFO EDGE   ,A ,Q,4872.00,4910.00,4743.00,4816.50,4821.00,4788.05,1287,7304,35198624.00,
532779,TORNT POWER ,A ,Q,322.20,326.70,316.55,318.70,318.70,321.20,1114,60291,19236661.00,
532780,PARSVNATH   ,B ,Q,4.94,5.09,4.86,4.96,4.91,4.92,58,52384,263064.00,
532782,SUTLEJ TEXT ,B ,Q,42.45,42.65,39.20,39.55,39.55,41.55,138,11240,456842.00,
532783,DAAWAT      ,A ,Q,53.10,53.10,51.65,51.80,52.00,52.45,1857,190450,9908541.00,
532784,SOBHA       ,A ,Q,460.00,466.75,455.85,457.60,461.30,462.90,599,5121,2364849.00,
532785,RUCHIRA PAP ,B ,Q,63.00,63.00,61.50,62.60,62.60,62.05,326,14895,925966.00,
532790,TANLA       ,B ,Q,715.00,718.15,700.25,704.00,709.00,704.10,1425,23980,16963423.00,
532794,ZEEMEDIA    ,B ,Q,5.40,5.41,5.12,5.12,5.12,5.38,7126,630476,3267681.00,
532795,SITINET     ,B ,Q,1.17,1.21,1.11,1.11,1.11,1.16,990,2857569,3271301.00,
532796,LUMAX TECH  ,B ,Q,129.00,129.50,123.70,125.60,128.00,127.95,194,6518,822658.00,
532797,AUTOIND     ,B ,Q,30.80,31.95,30.80,31.40,31.40,31.35,141,10451,328072.00,
532798,NTWK MED INV,A ,Q,37.75,37.75,36.75,36.90,37.00,37.50,168,39607,1466321.00,
532799,HUBTOWN     ,T ,Q,18.45,18.90,18.30,18.75,18.90,18.60,16,4303,79670.00,
532800,TV18BRDCST  ,A ,Q,30.75,31.30,29.80,30.05,30.05,30.65,712,558109,16906381.00,
532801,CAMBRIDGE   ,B ,Q,40.05,40.50,38.20,38.50,38.20,40.20,51,4898,190002.00,
532804,TECHNOCRAFT ,B ,Q,368.15,414.00,355.55,357.40,364.95,366.85,289,3063,1118993.00,
532805,REDINGTON   ,A ,Q,153.70,158.20,150.20,154.70,154.85,152.35,436,19324,2983887.00,
532806,AI CHAMPDNY ,XT,Q,12.00,12.00,12.00,12.00,12.00,11.66,1,1,12.00,
532807,CINELINE    ,B ,Q,42.90,43.10,41.35,41.75,41.75,42.65,206,19857,837218.00,
532808,PGIL        ,B ,Q,177.00,177.00,176.00,176.00,176.00,176.45,19,80,14110.00,
